50	20.076902106145358
60	21.66231040526858
65	22.45117636101974
75	23.603931867252406
85	24.533008935319
100	25.48250629890887
125	26.450889724815198
150	26.9513028191672
200	27.90677935046844
250	28.09179772179259
300	28.25965304871328
350	28.50541418754456
400	28.755219582281246
500	28.523977872891617
600	28.271550742620537
